Rank	Coin Name	Symbol	 Price 	1h	24h	7d	30d	 24h Volume 	Circulating Supply	Total Supply	 Market Cap 
1351	Nolus	NLS	0.03	0.004	0.052	0.111	0.047	$58,320.00	134043678	870 Million	$4,538,317.00
1360	SUKU	SUKU	0.04	0.004	-0.056	-0.149	-0.064	$716,535.00	119149903	1.5 Billion	$4,414,271.00
1368	SunContract	SNC	0.04	0.004	-0.025	-0.043	-0.021	$261,245.00	122707503	123 Million	$4,316,908.00
1388	AngelBlock	THOL	0.03	0.004	0.011	0.04	0.908	$48,668.00	117671731	400 Million	$4,065,590.00
1395	Enreach	NRCH	1.82	0.004	0.109	-0.115	0.481	$4,422.00	2218050	10 Million	$4,041,114.00
1412	Cyberpunk City	CYBER	0.12	0.004	-0.027	-0.146	0.37	$3,986.00	31402992	94.2 Million	$3,875,940.00
1502	Zizy	ZIZY	0.14	0.004	0.003	-0.028	0.063	$65,328.00	23592585	150 Million	$3,229,025.00
1613	DuckDaoDime	DDIM	2.25	0.004	0.019	-0.105	0.792	$46,511.00	1173676	1.42 Million	$2,640,806.00
1648	PunkCity	PUNK	0.51	0.004	0.056	0.063	0.089	$7,586.00	4918223	50 Million	$2,516,975.00
1663	42-coin	42	58,331.11	0.004	-0.013	0.011	-0.05	$239.00	42	. M	$2,449,904.00
1668	StableXSwap	STAX	0.12	0.004	-0.163	-0.366	-0.078	$57.89	19847704	25.5 Million	$2,435,037.00
1682	Parallel	PAR	1.05	0.004	-0.001	-0.001	-0.005	$7,551.00	2240894	2.24 Million	$2,352,300.00
1711	Mean DAO	MEAN	0.02	0.004	-0.006	-0.057	0.016	$84,390.00	116735593	210 Million	$2,230,975.00
1736	Hermes Protocol	HERMES	0.03	0.004	0.024	-0.101	0.81	$68,109.00	78221368	119 Million	$2,122,513.00
1752	Extra Finance	EXTRA	0.02	0.004	0.037	-0.156	-0.177	$18,003.00	118255537	979 Million	$2,022,612.00
1768	IMO	IMO	0.17	0.004	0.035	-0.003	0.188	$3,887.00	11485920	19.2 Million	$1,948,564.00
1915	Neutrino System Base	NSBT	0.5	0.004	0.028	-0.073	-0.06	$57,605.00	2834678	2.83 Million	$1,418,044.00
1977	Y2K	Y2K	0.54	0.004	0.03	-0.021	0.235	$16,487.00	2349490	20 Million	$1,258,362.00
2195	ZilSwap	ZWAP	1.11	0.004	-0.029	-0.076	0.282	$291.00	739896	1 Million	$824,244.00
2207	Mad Meerkat ETF	METF	1.28	0.004	0.106	0.303	1.188	$6,308.00	635547	1.77 Million	$810,059.00
2239	Memetic	MEME	0.02	0.004	-0.263	-0.446	-0.333	$2,281.00	41827754	-	$777,705.00
2241	CryptoBlades	SKILL	0.78	0.004	-0.099	-0.191	0.6	$96,244.00	1000000	1 Million	$777,261.00
2346	Denarius	D	0.07	0.004	-0.017	0.027	0.221	$1.09	8660604	10 Million	$627,058.00
2395	Okuru	XOT	9.55	0.004	-0.021	-0.022	-0.093	$19,335.00	59748	150 Thousand	$569,269.00
2444	Moneybyte	MON	0.07	0.004	0.249	-0.264	-0.223	$54.12	7179506	32.2 Million	$516,237.00
2452	Mooncat CAT	CAT	0.08	0.004	-0.009	0.111	0.295	$23,167.00	6527607	15 Million	$508,901.00
2497	Mirrored Ether	METH	2.03	0.004	0.013	0.009	0.206	$342,671.00	228966	229 Thousand	$464,099.00
2568	GlobalBoost-Y	BSTY	0.02	0.004	-0.066	-0.35	-0.383	$89.83	22620709	21 Million	$394,157.00
2861	Tender.fi	TND	0.2	0.004	-0.019	-0.107	-0.048	$374.00	1031402	10 Million	$202,598.00
3244	Comb Finance	COMB	0.74	0.004	-0.037	-0.102	0.232	$143.00	106332	297 Thousand	$77,031.26
3319	KeyFi	KEYFI	0.02	0.004	-0.07	-0.046	-0.155	$61.24	2927756	8.99 Million	$60,010.56
3642	USD Balance	USDB	0.05	0.004	-0.035	-0.107	0.457	$13.63	193318	16.6 Million	$9,062.55
3682	Furio	$FUR	0.02	0.004	0.034	-0.003	0.005	$15,469.00	206238	866 Thousand	$4,846.99
27	Monero	XMR	162.5	0.003	-0.011	-0.009	0.019	$102,088,968.00	18147820	∞	$2,946,441,264.00
29	Ethereum Classic	ETC	18.63	0.003	-0.024	-0.035	0.177	$167,115,878.00	143202120	211 Million	$2,665,685,146.00
35	Aptos	APT	7.16	0.003	-0.01	-0.06	0.208	$137,618,187.00	276002428	1.07 Billion	$1,975,596,895.00
36	Internet Computer	ICP	4.26	0.003	-0.016	-0.054	0.288	$48,796,544.00	449607558	510 Million	$1,915,851,337.00
55	Algorand	ALGO	0.13	0.003	-0.033	-0.068	0.367	$68,159,573.00	8006088059	8.01 Billion	$1,031,403,193.00
60	Fantom	FTM	0.29	0.003	-0.05	-0.099	0.29	$118,565,089.00	2803634836	3.18 Billion	$816,602,455.00
68	Decentraland	MANA	0.39	0.003	-0.036	-0.109	0.287	$76,455,578.00	1846989999	2.19 Billion	$727,276,330.00
70	KuCoin	KCS	7.39	0.003	0.027	0.223	0.634	$305,244.00	96732986	144 Million	$713,536,051.00
106	GMX	GMX	50.69	0.003	0.015	-0.043	0.247	$39,938,256.00	9217002	9.22 Million	$467,151,285.00
136	Marinade staked SOL	MSOL	62.95	0.003	-0.007	-0.114	0.888	$19,758,667.00	5232842	5.23 Million	$329,403,979.00
149	Convex Finance	CVX	3.53	0.003	-0.023	-0.061	0.323	$7,360,740.00	81990704	99.2 Million	$289,188,709.00
163	OKT Chain	OKT	14.05	0.003	0.036	0.053	0.257	$3,539,810.00	17847480	17.8 Million	$250,727,962.00
198	Band Protocol	BAND	1.37	0.003	-0.059	-0.092	0.031	$12,628,249.00	136197694	141 Million	$186,989,684.00
221	Balancer	BAL	3.57	0.003	-0.008	-0.096	0.13	$11,478,573.00	44273080	60.2 Million	$158,577,400.00
235	Wrapped Beacon ETH	WBETH	2,068.57	0.003	0.017	0.008	0.207	$15,016,672.00	70938	70.9 Thousand	$146,739,074.00
251	API3	API3	1.33	0.003	-0.048	-0.112	0.228	$9,551,711.00	97192405	126 Million	$129,133,174.00
343	Hooked Protocol	HOOK	0.87	0.003	-0.048	-0.148	0.114	$13,247,151.00	95833333	500 Million	$83,343,208.00
352	Origin Ether	OETH	2,020.46	0.003	0.017	0.008	0.205	$1,257,265.00	39039	39 Thousand	$78,875,017.00
362	MaidSafeCoin	EMAID	0.2	0.003	0.003	-0.02	0.029	$888.00	0	2.3 Million	$92,887,554.00
385	DODO	DODO	0.11	0.003	-0.05	-0.086	0.129	$11,647,109.00	614617713	996 Million	$68,815,272.00
389	Vega Protocol	VEGA	1.16	0.003	-0.016	-0.053	-0.141	$321,225.00	58810795	65 Million	$68,231,130.00
426	Hermez Network	HEZ	3.53	0.003	-0.248	-0.24	-0.251	$464,090.00	16706072	16.7 Million	$58,990,835.00
429	THORSwap	THOR	0.39	0.003	0.056	-0.022	1.125	$2,680,123.00	150590517	444 Million	$58,738,052.00
483	Chainge Finance	CHNG	0.1	0.003	0.05	0.212	0.494	$713,782.00	457232863	717 Million	$47,759,913.00
485	ARPA	ARPA	0.05	0.003	-0.052	-0.045	0.128	$33,193,811.00	982174603	2 Billion	$47,316,066.00
550	TriasLab	TRIAS	3.86	0.003	0.003	-0.078	0.18	$1,313,533.00	9980937	10 Million	$38,544,005.00
639	CHEQD Network	CHEQ	0.08	0.003	0.035	0.821	1.566	$552,921.00	374647789	1.12 Billion	$28,226,142.00
665	BitMart	BMX	0.14	0.003	-0.005	0.076	0.266	$2,010,633.00	176130087	886 Million	$25,319,526.00
707	Mango	MNGO	0.02	0.003	0.001	-0.186	0.17	$145,546.00	1155193312	5 Billion	$22,363,501.00
721	Enzyme	MLN	14.78	0.003	-0.049	-0.092	-0.022	$3,467,273.00	1453964	2.37 Million	$21,487,096.00
724	AdEx	ADX	0.15	0.003	-0.043	-0.064	0.085	$2,882,485.00	142557534	150 Million	$21,318,072.00
736	Boson Protocol	BOSON	0.19	0.003	-0.012	-0.072	0.084	$638,447.00	109125191	200 Million	$20,776,402.00
752	OG Fan Token	OG	4.39	0.003	-0.056	-0.042	0.059	$8,392,044.00	4455720	5 Million	$19,600,899.00
755	DeFi Pulse Index	DPI	88.19	0.003	0.07	0.032	0.273	$141,525.00	217742	218 Thousand	$19,189,807.00
758	Voxies	VOXEL	0.16	0.003	-0.063	-0.128	0.113	$7,703,143.00	120057907	300 Million	$19,056,390.00
786	Serum	SRM	0.05	0.003	0.104	-0.214	0.444	$2,206,070.00	372782297	1.09 Billion	$17,811,797.00
873	Dimitra	DMTR	0.04	0.003	0.05	-0.195	0.925	$458,288.00	402375593	471 Million	$14,550,274.00
894	Spool	SPOOL	0.35	0.003	0.014	-0.023	0.357	$99,505.00	39673676	140 Million	$13,807,566.00
911	Cream	CREAM	17.48	0.003	-0.054	-0.196	0.109	$2,123,148.00	766535	9 Million	$13,400,202.00
929	MASQ	MASQ	0.37	0.003	0.089	0.019	0.636	$244,262.00	34379475	37.5 Million	$12,764,968.00
952	Fei USD	FEI	0.96	0.003	-0.05	-0.033	-0.04	$3,436.00	12516375	12.8 Million	$12,004,177.00
960	Areon Network	AREA	0.16	0.003	0.006	0.004	-0.029	$632,772.00	74115303	500 Million	$11,648,602.00
988	Atletico Madrid Fan Token	ATM	2.59	0.003	-0.098	0.012	0.112	$5,422,814.00	4268647	10 Million	$11,000,046.00
990	AC Milan Fan Token	ACM	1.82	0.003	-0.036	-0.04	0.027	$1,224,940.00	6027812	20 Million	$10,963,647.00
994	Talken	TALK	0.05	0.003	-0.013	-0.059	0.009	$434,934.00	203144787	500 Million	$10,895,322.00
1018	Validity	VAL	2.04	0.003	-0.014	0.006	0.073	$278,567.00	4974960	9 Million	$10,158,405.00
1130	Popsicle Finance	ICE	0.75	0.003	-0.029	-0.172	-0.252	$43,485.00	10325027	24.2 Million	$7,687,502.00
1165	Epic Cash	EPIC	0.43	0.003	0.015	0.018	-0.106	$3,745.00	16946144	21 Million	$7,212,975.00
1179	Dark Frontiers	DARK	0.04	0.003	0.033	0.317	1.069	$148,846.00	189674900	250 Million	$7,009,676.00
1308	Oxen	OXEN	0.08	0.003	-0.054	-0.068	0.325	$17,442.00	65603896	∞	$4,991,045.00
1329	LuaSwap	LUA	0.02	0.003	0.003	0.016	0.19	$4,337.00	213836921	274 Million	$4,753,704.00
1357	Waltonchain	WTC	0.15	0.003	-0.056	-0.063	0.025	$1,044,646.00	29182765	70 Million	$4,498,550.00
1387	Minto	BTCMT	0.73	0.003	-0.017	0.013	0.26	$62,707.00	5585109	7.8 Million	$4,068,275.00
1415	Carbon Credit	CCT	0.21	0.003	0.007	-0.015	-0.168	$49,515.00	18550010	600 Million	$3,833,983.00
1435	Vesper Finance	VSP	0.43	0.003	0.03	-0.012	0.108	$62,898.00	8514578	10 Million	$3,697,245.00
1443	Silk	SILK	1.05	0.003	0.017	-0.003	0.015	$43,324,063.00	3432625	3.43 Million	$3,612,472.00
1497	JumpToken	JMPT	1.66	0.003	-0.019	-0.031	-0.097	$14,568.00	1959990	42.8 Million	$3,253,362.00
1547	Arianee	ARIA20	0.11	0.003	-0.654	-0.67	-0.603	$137.00	26856005	200 Million	$2,937,264.00
1556	GNY	GNY	0.02	0.003	-0.016	-0.075	-0.029	$30,181.00	178677540	400 Million	$2,898,542.00
1602	Meeds DAO	MEED	0.2	0.003	0.019	0.006	0.202	$32,837.00	13447130	7.32 Million	$2,688,924.00
1739	MetaTrace	TRC	0.09	0.003	0.031	0.038	-0.008	$2,488,791.00	23713008	5 Billion	$2,109,833.00
1823	Rangers Protocol	RPG	0.23	0.003	-0.034	-0.124	-0.627	$92,491.00	7505921	21 Million	$1,731,667.00
1871	Gora	GORA	0.26	0.003	0.114	-0.052	0.314	$40,714.00	6189902	6.19 Million	$1,582,385.00
1875	AS Monaco Fan Token	ASM	1.1	0.003	-0.049	-0.048	-0.005	$110,261.00	1429104	10 Million	$1,575,040.00
1923	Xaurum	XAUR	0.02	0.003	-0.049	0.069	-0.11	$29,645.00	71186041	71.2 Million	$1,401,422.00
1947	BitcoinPoS	BTCS	0.09	0.003	-0.075	-0.016	-0.138	$452.00	14236289	14.2 Million	$1,329,521.00
2029	MEVFree	MEVFREE	0.02	0.003	-0.055	-0.245	-0.684	$26,272.00	60000000	65 Million	$1,136,973.00
2065	O3 Swap	O3	0.03	0.003	-0.055	-0.141	0.013	$424,919.00	35725692	40 Million	$1,061,532.00
2089	Concentric.fi	CONE	3.46	0.003	-0.134	-0.391	0.128	$41,652.00	293836	294 Thousand	$1,013,239.00
2116	SmartCredit	SMARTCREDIT	0.46	0.003	-0.02	-0.001	0.451	$37,254.00	2064096	25 Million	$954,649.00
2121	Construct	STANDARD	0.1	0.003	-0.004	-0.053	-0.081	$863.00	9315043	20 Million	$945,698.00
2213	FRAKT	FRKT	0.11	0.003	0.038	-0.223	0.911	$2,532.00	7621149	50 Million	$807,780.00
2293	DeepOnion	ONION	0.03	0.003	0.154	0.354	-0.454	$2.64	22680365	-	$686,291.00
2320	BitCore	BTX	0.03	0.003	-0.015	0.009	0.064	$12.70	19406329	21 Million	$659,386.00
2428	GND Protocol	GND	32.11	0.003	-0.022	0.173	-0.288	$3,278.00	16679	100 Thousand	$534,590.00
2542	ACryptoSI	ACSI	0.24	0.003	-0.014	0.01	0.183	$111.00	1714290	1.71 Million	$418,761.00
2739	OctoFi	OCTO	0.75	0.003	-0.312	-0.286	-0.227	$466,134.00	352866	800 Thousand	$263,416.00
2875	disBalancer	DDOS	0.03	0.003	0.05	0.04	0.135	$26,394.00	6758469	7.46 Million	$198,784.00
2883	Phoenix Blockchain	PHX	0.03	0.003	0.136	0.229	0.557	$19,929.00	6582728	6.58 Million	$196,084.00
3080	Datamine FLUX	FLUX	0.05	0.003	0.021	0.12	0.334	$154.00	2248247	2.25 Million	$121,350.00
3313	Mantis Network	MNTIS	0.03	0.003	-0.014	0.011	0.187	$12.14	1865697	3.62 Million	$60,535.67
3343	Dogeswap	DOGES	3.64	0.003	-0.014	0.011	-0.027	$835.00	15263	20 Thousand	$55,628.60
3450	Privatix	PRIX	0.03	0.003	-0.092	-0.047	-0.18	$22,020.00	1125455	1.28 Million	$34,055.44
3746	Aeon	AEON	0.07	0.003	-0.054	0.045	-0.034	$171.00	0	18.4 Million	 -
3761	Novacoin	NVC	0.04	0.003	-0.088	-0.039	0.138	$104.00	0	-	 -
3766	Unobtanium	UNO	8.84	0.003	-0.015	0.383	2.602	$1.14	0	250 Thousand	 -
3777	SaluS	SLS	1.18	0.003	0.495	1.215	-0.954	$5,636.00	0	1 Million	 -
3778	Freedomcoin	FREED	0.02	0.003	-0.037	0.032	0.205	$7.25	0	18 Million	 -
3833	NevaCoin	NEVA	0.05	0.003	0.279	-0.961	11.068	$694.00	0	5.43 Million	 -
3840	P2P solutions foundation	P2PS	116.26	0.003	0.02	0.008	0.208	$4,949,481.00	0	10 Billion	 -
3899	Lightyears	YEAR	0.02	0.003	-0.029	-0.005	0.151	$92.61	0	71.2 Billion	 -
3992	BITO Coin	BITO	0.08	0.003	-0.001	0.03	0.235	$9,953.00	0	500 Million	 -
3994	BuckHath Coin	BHIG	0.04	0.003	-0.056	0.002	0.226	$904.00	0	200 Million	 -
4065	Paycoin	PCI	0.05	0.003	0.008	0.298	0.873	$205,119.00	0	3.94 Billion	 -
4099	Digital Rand	DZAR	0.06	0.003	0.006	0.014	-0.068	$344,464.00	0	380 Thousand	 -
4106	MimbleWimbleCoin	MWC	1.12	0.003	-0.067	0.069	0.062	$5,681.00	0	10.9 Million	 -
50	Arbitrum	ARB	1	0.002	-0.019	-0.108	0.19	$330,572,699.00	1275000000	10 Billion	$1,274,970,582.00
63	WhiteBIT Coin	WBT	5.43	0.002	-0.002	0.003	0.01	$4,962,253.00	144118517	364 Million	$781,967,174.00
66	EOS	EOS	0.66	0.002	-0.052	-0.075	0.171	$143,253,351.00	1128814640	∞	$747,701,037.00
72	Kava	KAVA	0.72	0.002	-0.029	-0.109	0.215	$15,416,391.00	955123860	955 Million	$692,555,026.00
112	ORDI	ORDI	21.19	0.002	0.005	-0.051	4.355	$201,703,622.00	21000000	21 Million	$445,592,225.00
117	Coinbase Wrapped Staked ETH	CBETH	2,135.10	0.002	0.013	0.009	0.21	$3,974,549.00	195572	1.33 Million	$417,495,503.00
130	Aleph Zero	AZERO	1.41	0.002	0.033	0.011	0.87	$3,996,914.00	248759366	347 Million	$351,742,872.00
138	Huobi BTC	HBTC	35,440.60	0.002	-0.084	-0.094	0.167	$20,815,998.00	8969	8.97 Thousand	$317,883,847.00
140	Qtum	QTUM	2.99	0.002	-0.031	-0.057	0.26	$26,285,225.00	104915108	108 Million	$313,798,983.00
206	tomiNet	TOMI	2.04	0.002	-0.036	-0.115	-0.131	$30,070,435.00	85951707	121 Million	$175,567,288.00
214	Alchemix USD	ALUSD	0.99	0.002	0.004	0.004	0.002	$2,494,799.00	167672845	168 Million	$166,904,250.00
226	Bone ShibaSwap	BONE	0.62	0.002	-0.014	-0.063	-0.172	$7,526,463.00	249917970	250 Million	$155,107,348.00
239	Nexus Mutual	NXM	20.82	0.002	0.038	-0.636	-0.567	$17,878.00	6752544	6.75 Million	$140,558,432.00
244	Bitcoin Avalanche Bridged (BTC.b)	BTC.B	36,283.16	0.002	-0.034	0.006	0.18	$14,795,734.00	3733	3.73 Thousand	$136,184,279.00
267	Bitkub Coin	KUB	1.29	0.002	-0.027	-0.035	0.348	$390,558.00	88850000	110 Million	$115,002,897.00
341	Ergo	ERG	1.17	0.002	-0.032	-0.086	0.275	$496,268.00	71469033	97.7 Million	$83,793,327.00
360	Stader MaticX	MATICX	0.82	0.002	-0.018	-0.164	0.26	$244,643.00	93394260	93.4 Million	$77,043,366.00
380	Taraxa	TARA	0.02	0.002	0.089	0.752	2.883	$4,156,493.00	3583528038	10.3 Billion	$70,504,468.00
383	Aergo	AERGO	0.16	0.002	-0.037	-0.181	0.332	$7,521,953.00	445000000	500 Million	$70,063,675.00
417	Artificial Liquid Intelligence	ALI	0.02	0.002	-0.014	0.049	0.229	$383,453.00	3588163660	10 Billion	$60,970,103.00
436	COTI	COTI	0.05	0.002	-0.061	-0.12	0.179	$5,576,433.00	1262013246	2 Billion	$57,352,228.00
451	VitaDAO	VITA	2.32	0.002	0.025	-0.02	0.237	$241,053.00	23817382	25.7 Million	$55,092,107.00
462	Euler	EUL	2.82	0.002	-0.037	-0.037	0.043	$414,211.00	18685531	27.2 Million	$52,669,790.00
463	Firmachain	FCT	0.07	0.002	-0.048	-0.071	0.075	$6,335,053.00	782766419	796 Million	$52,012,342.00
501	sUSD	SUSD	0.99	0.002	-0.009	-0.005	-0.005	$7,082,886.00	45226902	45.2 Million	$44,900,884.00
504	KILT Protocol	KILT	0.34	0.002	0.016	-0.202	0.454	$109,943.00	129683121	161 Million	$44,574,099.00
523	Sommelier	SOMM	0.17	0.002	0.003	0.128	0.434	$89,351.00	249643969	500 Million	$41,525,038.00
526	Uquid Coin	UQC	4.14	0.002	-0.037	-0.083	0.248	$15,779.00	10000000	40 Million	$41,390,186.00
547	AscendEx	ASD	0.05	0.002	-0.019	0.01	-0.035	$1,547,979.00	742983478	743 Million	$38,901,169.00
549	BakerySwap	BAKE	0.13	0.002	-0.086	-0.137	0.047	$14,598,127.00	288705145	277 Million	$38,773,132.00
557	Sentinel Protocol	UPP	0.08	0.002	-0.016	-0.113	0.11	$2,595,477.00	491736120	500 Million	$37,428,753.00
626	Quickswap	QUICK	0.05	0.002	-0.026	-0.109	0.177	$2,304,938.00	607000000	890 Million	$29,466,289.00
630	Ampleforth Governance	FORTH	3.04	0.002	-0.025	-0.091	0.053	$7,506,594.00	9564987	15.3 Million	$29,155,284.00
675	XSGD	XSGD	0.74	0.002	-0.005	0.003	0.019	$10,037,073.00	33098661	33.1 Million	$24,561,088.00
690	Alpaca Finance	ALPACA	0.16	0.002	-0.05	-0.12	-0.054	$3,455,630.00	150341820	150 Million	$23,587,139.00
731	Pintu	PTU	0.29	0.002	0.018	0.006	0.115	$15,120.00	73700973	300 Million	$21,103,252.00
747	Zignaly	ZIG	0.03	0.002	0.085	0.146	2.126	$11,153,959.00	631365644	2 Billion	$19,895,129.00
770	Media Licensing Token	MLT	0.13	0.002	0.002	-0.012	0.479	$942,611.00	146401461	200 Million	$18,702,597.00
801	Stafi	FIS	0.3	0.002	-0.052	-0.132	0.144	$2,112,315.00	56340000	114 Million	$17,057,927.00
861	Celo Euro	CEUR	1.08	0.002	-0.042	-0.015	0.01	$105,308.00	13691888	11 Million	$14,863,947.00
880	StorX	SRX	0.04	0.002	-0.002	-0.065	-0.131	$325,424.00	385111549	583 Million	$14,255,773.00
893	Decentral Games	DG	0.02	0.002	-0.045	-0.226	0.297	$188,273.00	745493906	745 Million	$13,857,452.00
899	HOPR	HOPR	0.03	0.002	-0.002	-0.055	-0.077	$331,869.00	402270721	424 Million	$13,710,569.00
910	NFT Worlds	WRLD	0.02	0.002	-0.021	-0.031	-0.298	$38,867.00	548933562	5 Billion	$13,448,443.00
919	Red Kite	PKF	0.09	0.002	-0.007	-0.005	0.452	$406,889.00	142412138	200 Million	$13,228,574.00
947	Galatasaray Fan Token	GAL	1.74	0.002	-0.017	-0.019	-0.068	$507,412.00	6993329	9.98 Million	$12,157,679.00
967	Electronic Gulden	EFL	0.55	0.002	0.138	1.52	1.723	$163.00	20997704	21 Million	$11,475,026.00
1002	Sipher	SIPHER	0.11	0.002	0.004	0.058	1.019	$57,269.00	94356017	114 Million	$10,632,614.00
1013	Penpie	PNP	3.14	0.002	-0.001	0.149	1.775	$123,500.00	3281232	10 Million	$10,283,627.00
1014	D-Drops	DOP	0.06	0.002	0.021	0.007	-0.033	$19,094.00	175193442	336 Million	$10,272,591.00
1055	PLEX	PLEX	0.03	0.002	-0.048	-0.042	-0.37	$202,175.00	348134354	415 Million	$9,401,968.00
1061	UFC Fan Token	UFC	0.86	0.002	-0.004	-0.112	-0.112	$14,574.00	10759687	20 Million	$9,212,924.00
1081	Defactor	FACTR	0.08	0.002	0.2	0.618	1.544	$789,241.00	111083061	300 Million	$8,767,270.00
1214	CropBytes	CBX	0.02	0.002	0.071	-0.025	0.225	$1,680,148.00	286294140	500 Million	$6,300,239.00
1219	Blockasset	BLOCK	0.03	0.002	-0.012	0.058	0.465	$51,270.00	184096265	320 Million	$6,237,961.00
1257	$REKT	REKT	5.64	0.002	-0.04	-0.021	-0.369	$145,895.00	1000000	1 Million	$5,638,176.00
1266	Mysterium	MYST	0.17	0.002	0.019	0.053	-0.174	$88,570.00	32433365	32.4 Million	$5,522,753.00
1279	Bifrost Native Coin	BNC	0.26	0.002	-0.01	-0.06	0.14	$228,842.00	20382189	80 Million	$5,327,945.00
1344	Ethos Reserve Note	ERN	0.99	0.002	-0.004	0.003	-0.034	$169,326.00	4646700	4.65 Million	$4,603,335.00
1348	DEUS Finance	DEUS	32.16	0.002	-0.076	0.093	0.365	$195,895.00	142357	302 Thousand	$4,578,738.00
1414	DexCheck	DCK	0.02	0.002	-0.019	0.089	0.016	$913,515.00	181417630	980 Million	$3,857,332.00
1420	f(x) Protocol	FXN	86.79	0.002	0.098	0.185	4.526	$461,920.00	44046	1.02 Million	$3,818,733.00
1438	Thena	THE	0.14	0.002	0.024	0.067	0.88	$599,728.00	25578198	145 Million	$3,655,291.00
1477	USK	USK	1	0.002	-0.003	0	-0.002	$1,065,933.00	3403802	3.41 Million	$3,401,692.00
1482	Alongside Crypto Market Index	AMKT	113.58	0.002	-0.016	-0.002	0.201	$109,409.00	29726	29.7 Thousand	$3,375,571.00
1509	Mt Pelerin Shares	MPS	6.33	0.002	-0.046	-0.095	-0.112	$8,662.00	500000	10 Million	$3,162,362.00
1615	iETH v1	IETH	2,265.12	0.002	0.032	0.009	0.219	 $-	1165	1.17 Thousand	$2,639,302.00
1634	Mettalex	MTLX	0.64	0.002	0.002	0.059	0.426	$8,852.00	4062685	40 Million	$2,586,276.00
1642	LA	LA	0.04	0.002	-0.021	0.182	0.489	$37,598.00	60630000	400 Million	$2,550,642.00
1654	Million	MM	2.5	0.002	0.005	-0.014	0.214	$45,601.00	1000000	1 Million	$2,490,142.00
1731	CryptoFranc	XCHF	1.12	0.002	0.017	0.001	-0.003	$90,234.00	1900000	7.1 Million	$2,132,738.00
1763	Fractal	FCL	0.02	0.002	-0.027	0.055	-0.244	$23,298.00	122570431	451 Million	$1,967,328.00
1788	Tigris	TIG	1.38	0.002	0.044	-0.149	-0.238	$11,789.00	1338908	2 Million	$1,849,362.00
1835	VinuChain	VC	0.02	0.002	-0.064	-0.109	-0.037	$117,553.00	76027111	990 Million	$1,691,574.00
1836	Valencia CF Fan Token	VCF	0.6	0.002	-0.048	-0.051	0.023	$99,275.00	2828308	10 Million	$1,691,013.00
1840	ACryptoS [OLD]	ACS	1	0.002	-0.072	0.007	0.552	$127.00	1671359	1.67 Million	$1,672,359.00
1897	BlockWallet	BLANK	0.04	0.002	0.023	-0.044	0.187	$101,043.00	41574316	125 Million	$1,492,451.00
2167	FlypMe	FYP	0.05	0.002	-0.015	0.784	0.102	$8.16	16932115	35.3 Million	$863,593.00
2307	Atlas USV	USV	6.41	0.002	0.013	-0.037	-0.268	$46.09	105483	284 Thousand	$674,848.00
2318	Auroracoin	AUR	0.03	0.002	-0.014	0.068	0.235	$56.96	19769331	21 Million	$663,071.00
2361	88mph	MPH	0.48	0.002	0.05	-0.053	-0.167	$29,575.00	1277065	1.58 Million	$611,662.00
2370	Alanyaspor Fan Token	ALA	0.61	0.002	-0.011	-0.05	-0.055	$38,370.00	972272	3 Million	$594,626.00
2419	Wavelength	WAVE	0.13	0.002	-0.036	1.167	1.242	$166.00	4336756	3.15 Million	$543,719.00
2462	Netswap	NETT	0.06	0.002	-0.035	-0.074	0.316	$4,978.00	8315225	8.32 Million	$495,608.00
2481	Uniqly	UNIQ	0.05	0.002	0.132	0.079	0.077	$67,633.00	9079423	13 Million	$478,048.00
2778	Curio Governance	CGT	0.02	0.002	-0.207	0.02	-0.294	$5,008.00	12623862	51 Million	$244,947.00
2940	Fantom Velocimeter	FVM	0.09	0.002	-0.014	-0.196	-0.258	$984.00	1879272	10.9 Million	$172,703.00
2967	Lucha	LUCHA	0.02	0.002	0.003	-0.044	0.178	$6,004.00	8151848	8.15 Million	$162,490.00
3440	Instadapp USDC	IUSDC	1.11	0.002	0.002	0.002	0.005	 $-	32404	32.4 Thousand	$36,092.07
3499	Diamond Coin	DIAMOND	0.15	0.002	-0.094	-0.113	0.566	$108.00	178650	1 Million	$27,354.80
3767	Vcash	XVC	0.03	0.002	-0.204	-0.198	-0.053	$2.74	0	30.7 Million	 -
3780	Agoras: Currency of Tau	AGRS	0.27	0.002	-0.02	-0.021	1.139	$13,429.00	0	42 Million	 -
3845	WETH	WETH	2,027.43	0.002	0.021	0.009	0.212	$2,110,024,206.00	0	3.06 Million	 -
3862	Monero-Classic	XMC	0.33	0.002	0.001	0.013	0.092	$19,183.00	0	-	 -
3875	GlitzKoin	GTN	0.05	0.002	-0.001	-0.002	-0.004	$183.00	0	999 Million	 -
4029	Finexbox	FNB	1.09	0.002	-0.014	0.01	0.184	$165,957.00	0	33.5 Million	 -
4033	Brazilian Digital	BRZ	0.2	0.002	-0.01	-0.01	-0.132	$191,402.00	0	9 Million	 -
4043	Bitcoin BEP2	BTCB	36,515.77	0.002	-0.011	0.009	0.186	$4,623,459.00	0	9 Thousand	 -
4047	Hotelium	HTL	4.03	0.002	-0.006	-0.01	0.012	$106.00	0	490 Million	 -
4074	SouthXchange Coin	SXCC	0.02	0.002	-0.031	-0.008	0.075	$0.07	0	-	 -
4119	ViteX Coin	VX	0.03	0.002	-0.062	-0.126	-0.073	$8,770.00	0	29.3 Million	 -
